DateKey,DepartmentKey,BedsAvailable,BedsOccupied,OccupancyRate
20250310,7,25,20,0.8
20250311,7,25,23,0.92
20250312,7,25,21,0.84
20250313,7,25,18,0.72
20250314,7,25,19,0.76
20250315,7,25,15,0.6
20250316,7,25,15,0.6
20250317,7,25,20,0.8
20250318,7,25,18,0.72
20250319,7,25,17,0.68
20250320,7,25,21,0.84
20250321,7,25,17,0.68
20250322,7,25,17,0.68
20250323,7,25,17,0.68
20250324,7,25,20,0.8
20250325,7,25,20,0.8
20250326,7,25,18,0.72
20250327,7,25,19,0.76
20250328,7,25,17,0.68
20250329,7,25,16,0.64
20250330,7,25,18,0.72
20250331,7,25,20,0.8
20250401,7,25,20,0.8
20250402,7,25,22,0.88
20250403,7,25,21,0.84
20250404,7,25,19,0.76
20250405,7,25,19,0.76
20250406,7,25,16,0.64
20250407,7,25,19,0.76
20250408,7,25,23,0.92
20250409,7,25,20,0.8
20250410,7,25,20,0.8
20250411,7,25,20,0.8
20250412,7,25,17,0.68
20250413,7,25,18,0.72
20250414,7,25,22,0.88
20250415,7,25,18,0.72
20250416,7,25,19,0.76
20250417,7,25,21,0.84
20250418,7,25,19,0.76
20250419,7,25,17,0.68
20250420,7,25,14,0.56
20250421,7,25,16,0.64
20250422,7,25,20,0.8
20250423,7,25,17,0.68
20250424,7,25,20,0.8
20250425,7,25,19,0.76
20250426,7,25,16,0.64
20250427,7,25,15,0.6
20250428,7,25,21,0.84
20250429,7,25,20,0.8
20250430,7,25,19,0.76
20250501,7,25,19,0.76
20250502,7,25,20,0.8
20250503,7,25,15,0.6
20250504,7,25,16,0.64
20250505,7,25,20,0.8
20250506,7,25,19,0.76
20250507,7,25,22,0.88
20250508,7,25,21,0.84
20250509,7,25,22,0.88
20250510,7,25,18,0.72
20250511,7,25,18,0.72
20250512,7,25,23,0.92
20250513,7,25,23,0.92
20250514,7,25,17,0.68
20250515,7,25,21,0.84
20250516,7,25,21,0.84
20250517,7,25,14,0.56
20250518,7,25,18,0.72
20250519,7,25,21,0.84
20250520,7,25,19,0.76
20250521,7,25,17,0.68
20250522,7,25,19,0.76
20250523,7,25,19,0.76
20250524,7,25,15,0.6
20250525,7,25,15,0.6
20250526,7,25,20,0.8
20250527,7,25,18,0.72
20250528,7,25,21,0.84
20250529,7,25,17,0.68
20250530,7,25,22,0.88
20250531,7,25,18,0.72
20250601,7,25,18,0.72
20250602,7,25,22,0.88
20250603,7,25,19,0.76
20250604,7,25,18,0.72
20250605,7,25,23,0.92
20250606,7,25,23,0.92
20250607,7,25,20,0.8
20250608,7,25,18,0.72
20250609,7,25,24,0.96
20250610,7,25,23,0.92
20250611,7,25,21,0.84
20250612,7,25,20,0.8
20250613,7,25,18,0.72
20250614,7,25,17,0.68
20250615,7,25,16,0.64
20250616,7,25,21,0.84
20250617,7,25,20,0.8
20250618,7,25,18,0.72
20250619,7,25,18,0.72
20250620,7,25,20,0.8
20250621,7,25,14,0.56
20250622,7,25,15,0.6
20250623,7,25,17,0.68
20250624,7,25,18,0.72
20250625,7,25,19,0.76
20250626,7,25,20,0.8
20250627,7,25,19,0.76
20250628,7,25,16,0.64
20250629,7,25,17,0.68
20250630,7,25,20,0.8
20250701,7,25,20,0.8
20250702,7,25,18,0.72
20250703,7,25,23,0.92
20250704,7,25,19,0.76
20250705,7,25,17,0.68
20250706,7,25,20,0.8
20250707,7,25,21,0.84
20250708,7,25,21,0.84
20250709,7,25,22,0.88
20250710,7,25,20,0.8
20250711,7,25,22,0.88
20250712,7,25,16,0.64
20250713,7,25,15,0.6
20250714,7,25,18,0.72
20250715,7,25,21,0.84
20250716,7,25,21,0.84
20250717,7,25,21,0.84
20250718,7,25,19,0.76
20250719,7,25,14,0.56
20250720,7,25,17,0.68
20250721,7,25,17,0.68
20250722,7,25,20,0.8
20250723,7,25,16,0.64
20250724,7,25,17,0.68
20250725,7,25,19,0.76
20250726,7,25,15,0.6
20250727,7,25,17,0.68
20250728,7,25,18,0.72
20250729,7,25,18,0.72
20250730,7,25,19,0.76
20250731,7,25,17,0.68
20250801,7,25,22,0.88
20250802,7,25,15,0.6
20250803,7,25,19,0.76
20250804,7,25,21,0.84
20250805,7,25,23,0.92
20250806,7,25,23,0.92
20250807,7,25,21,0.84
20250808,7,25,23,0.92
20250809,7,25,19,0.76
20250810,7,25,20,0.8
20250811,7,25,18,0.72
20250812,7,25,20,0.8
20250813,7,25,23,0.92
20250814,7,25,21,0.84
20250815,7,25,18,0.72
20250816,7,25,16,0.64
20250817,7,25,14,0.56
20250818,7,25,20,0.8
20250819,7,25,18,0.72
20250820,7,25,16,0.64
20250821,7,25,17,0.68
20250822,7,25,17,0.68
20250823,7,25,17,0.68
20250824,7,25,14,0.56
20250825,7,25,20,0.8
20250826,7,25,20,0.8
20250827,7,25,18,0.72
20250828,7,25,17,0.68
20250829,7,25,21,0.84
20250830,7,25,18,0.72
20250831,7,25,15,0.6
20250901,7,25,19,0.76
20250902,7,25,18,0.72
20250903,7,25,22,0.88
20250904,7,25,23,0.92
20250905,7,25,22,0.88
20250906,7,25,17,0.68
20250907,7,25,16,0.64
20250908,7,25,21,0.84
20250909,7,25,23,0.92
20250910,7,25,19,0.76
20250911,7,25,23,0.92
20250912,7,25,19,0.76
20250913,7,25,15,0.6
20250914,7,25,15,0.6
20250915,7,25,19,0.76
20250916,7,25,21,0.84
20250917,7,25,20,0.8
20250918,7,25,21,0.84
20250919,7,25,20,0.8
20250920,7,25,15,0.6
20250921,7,25,14,0.56
20250922,7,25,19,0.76
20250923,7,25,16,0.64
20250924,7,25,19,0.76
20250925,7,25,20,0.8
20250926,7,25,18,0.72
20250927,7,25,16,0.64
20250928,7,25,15,0.6
20250929,7,25,17,0.68
20250930,7,25,21,0.84
20251001,7,25,22,0.88
20251002,7,25,18,0.72
20251003,7,25,19,0.76
20251004,7,25,19,0.76
20251005,7,25,16,0.64
20251006,7,25,22,0.88
20251007,7,25,19,0.76
20251008,7,25,19,0.76
20251009,7,25,23,0.92
20251010,7,25,20,0.8
20251011,7,25,19,0.76
20251012,7,25,17,0.68
20251013,7,25,23,0.92
20251014,7,25,18,0.72
20251015,7,25,21,0.84
20251016,7,25,18,0.72
20251017,7,25,19,0.76
20251018,7,25,17,0.68
20251019,7,25,16,0.64
20251020,7,25,18,0.72
20251021,7,25,18,0.72
20251022,7,25,18,0.72
20251023,7,25,16,0.64
20251024,7,25,17,0.68
20251025,7,25,16,0.64
20251026,7,25,17,0.68
20251027,7,25,18,0.72
20251028,7,25,21,0.84
20251029,7,25,19,0.76
20251030,7,25,22,0.88
20251031,7,25,19,0.76
20251101,7,25,15,0.6
20251102,7,25,15,0.6
20251103,7,25,20,0.8
20251104,7,25,23,0.92
20251105,7,25,19,0.76
20251106,7,25,22,0.88
20251107,7,25,21,0.84
20251108,7,25,19,0.76
20251109,7,25,20,0.8
20251110,7,25,19,0.76
20251111,7,25,21,0.84
20251112,7,25,21,0.84
20251113,7,25,18,0.72
20251114,7,25,20,0.8
20251115,7,25,15,0.6
20251116,7,25,15,0.6
20251117,7,25,18,0.72
20251118,7,25,20,0.8
20251119,7,25,19,0.76
20251120,7,25,18,0.72
20251121,7,25,18,0.72
20251122,7,25,15,0.6
20251123,7,25,14,0.56
20251124,7,25,18,0.72
20251125,7,25,17,0.68
20251126,7,25,17,0.68
20251127,7,25,20,0.8
20251128,7,25,18,0.72
20251129,7,25,19,0.76
20251130,7,25,15,0.6
20251201,7,25,22,0.88
20251202,7,25,21,0.84
20251203,7,25,19,0.76
20251204,7,25,23,0.92
20251205,7,25,21,0.84
20251206,7,25,19,0.76
20251207,7,25,20,0.8
20251208,7,25,23,0.92
20251209,7,25,21,0.84
20251210,7,25,23,0.92
20251211,7,25,21,0.84
20251212,7,25,21,0.84
20251213,7,25,17,0.68
20251214,7,25,16,0.64
20251215,7,25,18,0.72
20251216,7,25,21,0.84
20251217,7,25,20,0.8
20251218,7,25,17,0.68
20251219,7,25,18,0.72
20251220,7,25,16,0.64
20251221,7,25,15,0.6
20251222,7,25,18,0.72
20251223,7,25,21,0.84
20251224,7,25,21,0.84
20251225,7,25,18,0.72
20251226,7,25,21,0.84
20251227,7,25,14,0.56
20251228,7,25,18,0.72
20251229,7,25,20,0.8
20251230,7,25,18,0.72
20251231,7,25,18,0.72
20240101,8,35,27,0.7714
20240102,8,35,30,0.8571
20240103,8,35,29,0.8286
20240104,8,35,27,0.7714
20240105,8,35,29,0.8286
20240106,8,35,28,0.8
20240107,8,35,26,0.7429
20240108,8,35,28,0.8
20240109,8,35,27,0.7714
20240110,8,35,29,0.8286
20240111,8,35,30,0.8571
20240112,8,35,25,0.7143
20240113,8,35,24,0.6857
20240114,8,35,22,0.6286
20240115,8,35,29,0.8286
20240116,8,35,29,0.8286
20240117,8,35,25,0.7143
20240118,8,35,24,0.6857
20240119,8,35,26,0.7429
20240120,8,35,23,0.6571
20240121,8,35,24,0.6857
20240122,8,35,28,0.8
20240123,8,35,23,0.6571
20240124,8,35,27,0.7714
20240125,8,35,28,0.8
20240126,8,35,28,0.8
20240127,8,35,21,0.6
20240128,8,35,25,0.7143
20240129,8,35,26,0.7429
20240130,8,35,27,0.7714
20240131,8,35,26,0.7429
20240201,8,35,26,0.7429
20240202,8,35,26,0.7429
20240203,8,35,26,0.7429
20240204,8,35,28,0.8
20240205,8,35,26,0.7429
20240206,8,35,28,0.8
20240207,8,35,30,0.8571
20240208,8,35,34,0.9714
20240209,8,35,31,0.8857
20240210,8,35,28,0.8
20240211,8,35,27,0.7714
20240212,8,35,25,0.7143
20240213,8,35,29,0.8286
20240214,8,35,24,0.6857
20240215,8,35,31,0.8857
20240216,8,35,27,0.7714
20240217,8,35,23,0.6571
20240218,8,35,22,0.6286
20240219,8,35,29,0.8286
20240220,8,35,24,0.6857
20240221,8,35,27,0.7714
20240222,8,35,27,0.7714
20240223,8,35,22,0.6286
20240224,8,35,21,0.6
20240225,8,35,24,0.6857
20240226,8,35,25,0.7143
20240227,8,35,29,0.8286
20240228,8,35,26,0.7429
20240229,8,35,28,0.8
20240301,8,35,27,0.7714
20240302,8,35,27,0.7714
20240303,8,35,23,0.6571
20240304,8,35,28,0.8
20240305,8,35,31,0.8857
20240306,8,35,29,0.8286
20240307,8,35,31,0.8857
20240308,8,35,30,0.8571
20240309,8,35,26,0.7429
20240310,8,35,25,0.7143
20240311,8,35,29,0.8286
20240312,8,35,32,0.9143
20240313,8,35,27,0.7714
20240314,8,35,27,0.7714
20240315,8,35,26,0.7429
20240316,8,35,23,0.6571
20240317,8,35,26,0.7429
20240318,8,35,30,0.8571
20240319,8,35,27,0.7714
20240320,8,35,28,0.8
20240321,8,35,23,0.6571
20240322,8,35,27,0.7714
20240323,8,35,19,0.5429
20240324,8,35,21,0.6
20240325,8,35,23,0.6571
20240326,8,35,26,0.7429
20240327,8,35,27,0.7714
20240328,8,35,28,0.8
20240329,8,35,26,0.7429
20240330,8,35,27,0.7714
20240331,8,35,25,0.7143
20240401,8,35,29,0.8286
20240402,8,35,31,0.8857
20240403,8,35,25,0.7143
20240404,8,35,29,0.8286
20240405,8,35,26,0.7429
20240406,8,35,24,0.6857
20240407,8,35,27,0.7714
20240408,8,35,32,0.9143
20240409,8,35,30,0.8571
20240410,8,35,29,0.8286
20240411,8,35,26,0.7429
20240412,8,35,31,0.8857
20240413,8,35,22,0.6286
20240414,8,35,25,0.7143
20240415,8,35,28,0.8
20240416,8,35,28,0.8
20240417,8,35,30,0.8571
20240418,8,35,25,0.7143
20240419,8,35,24,0.6857
20240420,8,35,20,0.5714
20240421,8,35,22,0.6286
20240422,8,35,27,0.7714
20240423,8,35,26,0.7429
20240424,8,35,24,0.6857
20240425,8,35,27,0.7714
20240426,8,35,25,0.7143
20240427,8,35,24,0.6857
20240428,8,35,24,0.6857
20240429,8,35,27,0.7714
20240430,8,35,25,0.7143
20240501,8,35,30,0.8571
20240502,8,35,32,0.9143
20240503,8,35,26,0.7429
20240504,8,35,28,0.8
20240505,8,35,25,0.7143
20240506,8,35,26,0.7429
20240507,8,35,27,0.7714
20240508,8,35,28,0.8
20240509,8,35,31,0.8857
20240510,8,35,29,0.8286
20240511,8,35,26,0.7429
20240512,8,35,23,0.6571
20240513,8,35,27,0.7714
20240514,8,35,25,0.7143
20240515,8,35,30,0.8571
20240516,8,35,27,0.7714
20240517,8,35,28,0.8
20240518,8,35,23,0.6571
20240519,8,35,20,0.5714
20240520,8,35,25,0.7143
20240521,8,35,23,0.6571
20240522,8,35,27,0.7714
20240523,8,35,23,0.6571
20240524,8,35,24,0.6857
20240525,8,35,24,0.6857
20240526,8,35,24,0.6857
20240527,8,35,30,0.8571
20240528,8,35,27,0.7714
20240529,8,35,26,0.7429
20240530,8,35,28,0.8
20240531,8,35,26,0.7429
20240601,8,35,22,0.6286
20240602,8,35,23,0.6571
20240603,8,35,32,0.9143
20240604,8,35,29,0.8286
20240605,8,35,26,0.7429
20240606,8,35,32,0.9143
20240607,8,35,33,0.9429
20240608,8,35,23,0.6571
20240609,8,35,29,0.8286
20240610,8,35,30,0.8571
20240611,8,35,28,0.8
20240612,8,35,30,0.8571
20240613,8,35,30,0.8571
20240614,8,35,26,0.7429
20240615,8,35,21,0.6
20240616,8,35,23,0.6571
20240617,8,35,28,0.8
20240618,8,35,29,0.8286
20240619,8,35,23,0.6571
20240620,8,35,27,0.7714
20240621,8,35,27,0.7714
20240622,8,35,22,0.6286
20240623,8,35,20,0.5714
20240624,8,35,28,0.8
20240625,8,35,27,0.7714
20240626,8,35,25,0.7143
20240627,8,35,26,0.7429
20240628,8,35,27,0.7714
20240629,8,35,21,0.6
20240630,8,35,21,0.6
20240701,8,35,25,0.7143
20240702,8,35,29,0.8286
20240703,8,35,30,0.8571
20240704,8,35,29,0.8286
20240705,8,35,26,0.7429
20240706,8,35,27,0.7714
20240707,8,35,28,0.8
20240708,8,35,33,0.9429
20240709,8,35,28,0.8
20240710,8,35,31,0.8857
20240711,8,35,27,0.7714
20240712,8,35,29,0.8286
20240713,8,35,25,0.7143
20240714,8,35,25,0.7143
20240715,8,35,28,0.8
20240716,8,35,28,0.8
20240717,8,35,24,0.6857
20240718,8,35,24,0.6857
20240719,8,35,24,0.6857
20240720,8,35,23,0.6571
20240721,8,35,22,0.6286
20240722,8,35,26,0.7429
20240723,8,35,23,0.6571
20240724,8,35,28,0.8
20240725,8,35,22,0.6286
20240726,8,35,27,0.7714
20240727,8,35,21,0.6
20240728,8,35,23,0.6571
20240729,8,35,26,0.7429
20240730,8,35,30,0.8571
20240731,8,35,31,0.8857
20240801,8,35,25,0.7143
20240802,8,35,30,0.8571
20240803,8,35,27,0.7714
20240804,8,35,25,0.7143
20240805,8,35,31,0.8857
20240806,8,35,27,0.7714
20240807,8,35,30,0.8571
20240808,8,35,32,0.9143
20240809,8,35,33,0.9429
20240810,8,35,23,0.6571
20240811,8,35,25,0.7143
20240812,8,35,30,0.8571
20240813,8,35,25,0.7143
20240814,8,35,27,0.7714
20240815,8,35,30,0.8571
20240816,8,35,25,0.7143
20240817,8,35,22,0.6286
20240818,8,35,25,0.7143
20240819,8,35,27,0.7714
20240820,8,35,23,0.6571
20240821,8,35,27,0.7714
20240822,8,35,25,0.7143
20240823,8,35,26,0.7429
20240824,8,35,19,0.5429
20240825,8,35,20,0.5714
20240826,8,35,29,0.8286
20240827,8,35,28,0.8
20240828,8,35,24,0.6857
20240829,8,35,29,0.8286
20240830,8,35,30,0.8571
20240831,8,35,27,0.7714
20240901,8,35,24,0.6857
20240902,8,35,28,0.8
20240903,8,35,32,0.9143
20240904,8,35,31,0.8857
20240905,8,35,29,0.8286
20240906,8,35,32,0.9143
20240907,8,35,28,0.8
20240908,8,35,23,0.6571
20240909,8,35,31,0.8857
20240910,8,35,29,0.8286
20240911,8,35,25,0.7143
20240912,8,35,32,0.9143
20240913,8,35,25,0.7143
20240914,8,35,23,0.6571
20240915,8,35,22,0.6286
20240916,8,35,30,0.8571
20240917,8,35,27,0.7714
20240918,8,35,23,0.6571
20240919,8,35,26,0.7429
20240920,8,35,24,0.6857
20240921,8,35,20,0.5714
20240922,8,35,21,0.6
20240923,8,35,28,0.8
20240924,8,35,24,0.6857
20240925,8,35,24,0.6857
20240926,8,35,24,0.6857
20240927,8,35,29,0.8286
20240928,8,35,22,0.6286
20240929,8,35,21,0.6
20240930,8,35,25,0.7143
20241001,8,35,28,0.8
20241002,8,35,30,0.8571
20241003,8,35,28,0.8
20241004,8,35,33,0.9429
20241005,8,35,26,0.7429
20241006,8,35,25,0.7143
20241007,8,35,27,0.7714
20241008,8,35,31,0.8857
20241009,8,35,29,0.8286
20241010,8,35,30,0.8571
20241011,8,35,30,0.8571
20241012,8,35,26,0.7429
20241013,8,35,27,0.7714
20241014,8,35,26,0.7429
20241015,8,35,26,0.7429
20241016,8,35,30,0.8571
20241017,8,35,25,0.7143
20241018,8,35,26,0.7429
20241019,8,35,22,0.6286
20241020,8,35,23,0.6571
20241021,8,35,25,0.7143
20241022,8,35,25,0.7143
20241023,8,35,26,0.7429
20241024,8,35,23,0.6571
20241025,8,35,27,0.7714
20241026,8,35,24,0.6857
20241027,8,35,24,0.6857
20241028,8,35,26,0.7429
20241029,8,35,29,0.8286
20241030,8,35,27,0.7714
20241031,8,35,29,0.8286
20241101,8,35,26,0.7429
20241102,8,35,24,0.6857
20241103,8,35,22,0.6286
20241104,8,35,28,0.8
20241105,8,35,26,0.7429
20241106,8,35,27,0.7714
20241107,8,35,34,0.9714
20241108,8,35,34,0.9714
20241109,8,35,23,0.6571
20241110,8,35,23,0.6571
20241111,8,35,32,0.9143
20241112,8,35,30,0.8571
20241113,8,35,27,0.7714
20241114,8,35,31,0.8857
20241115,8,35,31,0.8857
20241116,8,35,22,0.6286
20241117,8,35,20,0.5714
20241118,8,35,28,0.8
20241119,8,35,25,0.7143
20241120,8,35,27,0.7714
20241121,8,35,25,0.7143
20241122,8,35,28,0.8
20241123,8,35,20,0.5714
20241124,8,35,21,0.6
20241125,8,35,24,0.6857
20241126,8,35,23,0.6571
20241127,8,35,24,0.6857
20241128,8,35,24,0.6857
20241129,8,35,26,0.7429
20241130,8,35,25,0.7143
20241201,8,35,24,0.6857
20241202,8,35,26,0.7429
20241203,8,35,30,0.8571
20241204,8,35,28,0.8
20241205,8,35,26,0.7429
20241206,8,35,32,0.9143
20241207,8,35,22,0.6286
20241208,8,35,25,0.7143
20241209,8,35,33,0.9429
20241210,8,35,31,0.8857
20241211,8,35,27,0.7714
20241212,8,35,30,0.8571
20241213,8,35,28,0.8
20241214,8,35,25,0.7143
20241215,8,35,25,0.7143
20241216,8,35,28,0.8
20241217,8,35,29,0.8286
20241218,8,35,25,0.7143
20241219,8,35,28,0.8
20241220,8,35,26,0.7429
20241221,8,35,20,0.5714
20241222,8,35,21,0.6
20241223,8,35,23,0.6571
20241224,8,35,24,0.6857
20241225,8,35,28,0.8
20241226,8,35,29,0.8286
20241227,8,35,24,0.6857
20241228,8,35,21,0.6
20241229,8,35,21,0.6
20241230,8,35,27,0.7714
20241231,8,35,28,0.8
20250101,8,35,27,0.7714
20250102,8,35,32,0.9143
20250103,8,35,31,0.8857
20250104,8,35,26,0.7429
20250105,8,35,22,0.6286
20250106,8,35,31,0.8857
20250107,8,35,29,0.8286
20250108,8,35,30,0.8571
20250109,8,35,27,0.7714
20250110,8,35,28,0.8
20250111,8,35,25,0.7143
20250112,8,35,21,0.6
20250113,8,35,26,0.7429
20250114,8,35,28,0.8
20250115,8,35,31,0.8857
20250116,8,35,29,0.8286
20250117,8,35,24,0.6857
20250118,8,35,20,0.5714
20250119,8,35,25,0.7143
20250120,8,35,29,0.8286
20250121,8,35,23,0.6571
20250122,8,35,23,0.6571
20250123,8,35,24,0.6857
20250124,8,35,26,0.7429
20250125,8,35,24,0.6857
20250126,8,35,23,0.6571
20250127,8,35,28,0.8
20250128,8,35,24,0.6857
20250129,8,35,25,0.7143
20250130,8,35,25,0.7143
20250131,8,35,29,0.8286
20250201,8,35,26,0.7429
20250202,8,35,25,0.7143
20250203,8,35,26,0.7429
20250204,8,35,31,0.8857
20250205,8,35,31,0.8857
20250206,8,35,30,0.8571
20250207,8,35,31,0.8857
20250208,8,35,26,0.7429
20250209,8,35,25,0.7143
20250210,8,35,29,0.8286
20250211,8,35,31,0.8857
20250212,8,35,30,0.8571
20250213,8,35,31,0.8857
20250214,8,35,25,0.7143
20250215,8,35,22,0.6286
20250216,8,35,22,0.6286
20250217,8,35,25,0.7143
20250218,8,35,25,0.7143
20250219,8,35,23,0.6571
20250220,8,35,29,0.8286
20250221,8,35,29,0.8286
20250222,8,35,24,0.6857
20250223,8,35,19,0.5429
20250224,8,35,28,0.8
20250225,8,35,27,0.7714
20250226,8,35,26,0.7429
20250227,8,35,24,0.6857
20250228,8,35,29,0.8286
20250301,8,35,24,0.6857
20250302,8,35,22,0.6286
20250303,8,35,30,0.8571
20250304,8,35,27,0.7714
20250305,8,35,26,0.7429
20250306,8,35,32,0.9143
20250307,8,35,29,0.8286
20250308,8,35,28,0.8
20250309,8,35,28,0.8
20250310,8,35,27,0.7714
20250311,8,35,28,0.8
20250312,8,35,29,0.8286
20250313,8,35,28,0.8
20250314,8,35,27,0.7714
20250315,8,35,26,0.7429
20250316,8,35,22,0.6286
20250317,8,35,26,0.7429
20250318,8,35,25,0.7143
20250319,8,35,28,0.8
20250320,8,35,24,0.6857
20250321,8,35,27,0.7714
20250322,8,35,22,0.6286
20250323,8,35,21,0.6
20250324,8,35,24,0.6857
20250325,8,35,28,0.8
20250326,8,35,23,0.6571
20250327,8,35,23,0.6571
20250328,8,35,26,0.7429
20250329,8,35,24,0.6857
20250330,8,35,25,0.7143
20250331,8,35,29,0.8286
20250401,8,35,30,0.8571
20250402,8,35,27,0.7714
20250403,8,35,29,0.8286
20250404,8,35,28,0.8
20250405,8,35,26,0.7429
20250406,8,35,26,0.7429
20250407,8,35,31,0.8857
20250408,8,35,33,0.9429
20250409,8,35,33,0.9429
20250410,8,35,32,0.9143
20250411,8,35,31,0.8857
20250412,8,35,25,0.7143
20250413,8,35,22,0.6286
20250414,8,35,29,0.8286
20250415,8,35,30,0.8571
20250416,8,35,25,0.7143
20250417,8,35,28,0.8
20250418,8,35,28,0.8
20250419,8,35,21,0.6
20250420,8,35,24,0.6857
20250421,8,35,24,0.6857
20250422,8,35,28,0.8
20250423,8,35,28,0.8
20250424,8,35,25,0.7143
20250425,8,35,26,0.7429
20250426,8,35,20,0.5714
20250427,8,35,23,0.6571
20250428,8,35,29,0.8286
20250429,8,35,28,0.8
20250430,8,35,26,0.7429
20250501,8,35,27,0.7714
20250502,8,35,31,0.8857
20250503,8,35,25,0.7143
20250504,8,35,25,0.7143
20250505,8,35,28,0.8
20250506,8,35,30,0.8571
20250507,8,35,26,0.7429
20250508,8,35,28,0.8
20250509,8,35,33,0.9429
20250510,8,35,28,0.8
20250511,8,35,24,0.6857
20250512,8,35,30,0.8571
20250513,8,35,27,0.7714
20250514,8,35,25,0.7143
20250515,8,35,25,0.7143
20250516,8,35,27,0.7714
20250517,8,35,21,0.6
20250518,8,35,22,0.6286
20250519,8,35,28,0.8
20250520,8,35,23,0.6571
20250521,8,35,26,0.7429
20250522,8,35,23,0.6571
20250523,8,35,25,0.7143
20250524,8,35,19,0.5429
20250525,8,35,22,0.6286
20250526,8,35,25,0.7143
20250527,8,35,28,0.8
20250528,8,35,25,0.7143
20250529,8,35,30,0.8571
20250530,8,35,25,0.7143
20250531,8,35,25,0.7143
20250601,8,35,22,0.6286
20250602,8,35,28,0.8
20250603,8,35,30,0.8571
20250604,8,35,31,0.8857
20250605,8,35,32,0.9143
20250606,8,35,28,0.8
20250607,8,35,28,0.8
20250608,8,35,25,0.7143
20250609,8,35,29,0.8286
20250610,8,35,32,0.9143
20250611,8,35,25,0.7143
20250612,8,35,31,0.8857
20250613,8,35,32,0.9143
20250614,8,35,25,0.7143
20250615,8,35,23,0.6571
20250616,8,35,29,0.8286
20250617,8,35,25,0.7143
20250618,8,35,27,0.7714
20250619,8,35,25,0.7143
20250620,8,35,23,0.6571
20250621,8,35,24,0.6857
20250622,8,35,22,0.6286
20250623,8,35,26,0.7429
20250624,8,35,23,0.6571
20250625,8,35,22,0.6286
20250626,8,35,23,0.6571
20250627,8,35,25,0.7143
20250628,8,35,20,0.5714
20250629,8,35,24,0.6857
20250630,8,35,31,0.8857
20250701,8,35,31,0.8857
20250702,8,35,25,0.7143
20250703,8,35,28,0.8
20250704,8,35,29,0.8286
20250705,8,35,27,0.7714
20250706,8,35,28,0.8
20250707,8,35,33,0.9429
20250708,8,35,33,0.9429
20250709,8,35,26,0.7429
20250710,8,35,27,0.7714
20250711,8,35,32,0.9143
20250712,8,35,23,0.6571
20250713,8,35,22,0.6286
20250714,8,35,30,0.8571
20250715,8,35,30,0.8571
20250716,8,35,27,0.7714
20250717,8,35,24,0.6857
20250718,8,35,28,0.8
20250719,8,35,22,0.6286
20250720,8,35,19,0.5429
20250721,8,35,27,0.7714
20250722,8,35,29,0.8286
20250723,8,35,24,0.6857
20250724,8,35,28,0.8
20250725,8,35,25,0.7143
20250726,8,35,24,0.6857
20250727,8,35,21,0.6
20250728,8,35,24,0.6857
20250729,8,35,28,0.8
20250730,8,35,28,0.8
20250731,8,35,28,0.8
20250801,8,35,28,0.8
20250802,8,35,22,0.6286
20250803,8,35,24,0.6857
20250804,8,35,31,0.8857
20250805,8,35,29,0.8286
20250806,8,35,31,0.8857
20250807,8,35,27,0.7714
20250808,8,35,33,0.9429
20250809,8,35,27,0.7714
20250810,8,35,29,0.8286
20250811,8,35,27,0.7714
20250812,8,35,27,0.7714
20250813,8,35,27,0.7714
20250814,8,35,29,0.8286
20250815,8,35,31,0.8857
20250816,8,35,21,0.6
20250817,8,35,20,0.5714
20250818,8,35,25,0.7143
20250819,8,35,24,0.6857
20250820,8,35,28,0.8
20250821,8,35,26,0.7429
20250822,8,35,27,0.7714
20250823,8,35,24,0.6857
20250824,8,35,21,0.6
20250825,8,35,28,0.8
20250826,8,35,24,0.6857
20250827,8,35,23,0.6571
20250828,8,35,24,0.6857
20250829,8,35,27,0.7714
20250830,8,35,26,0.7429
20250831,8,35,27,0.7714
20250901,8,35,25,0.7143
20250902,8,35,29,0.8286
20250903,8,35,28,0.8
20250904,8,35,29,0.8286
20250905,8,35,28,0.8
20250906,8,35,23,0.6571
20250907,8,35,27,0.7714
20250908,8,35,33,0.9429
20250909,8,35,33,0.9429
20250910,8,35,26,0.7429
20250911,8,35,26,0.7429
20250912,8,35,32,0.9143
20250913,8,35,23,0.6571
20250914,8,35,21,0.6
20250915,8,35,31,0.8857
20250916,8,35,25,0.7143
20250917,8,35,26,0.7429
20250918,8,35,27,0.7714
20250919,8,35,29,0.8286
20250920,8,35,24,0.6857
20250921,8,35,19,0.5429
20250922,8,35,27,0.7714
20250923,8,35,25,0.7143
20250924,8,35,23,0.6571
20250925,8,35,25,0.7143
20250926,8,35,26,0.7429
20250927,8,35,20,0.5714
20250928,8,35,26,0.7429
20250929,8,35,26,0.7429
20250930,8,35,27,0.7714
20251001,8,35,28,0.8
20251002,8,35,30,0.8571
20251003,8,35,28,0.8
20251004,8,35,24,0.6857
20251005,8,35,24,0.6857
20251006,8,35,29,0.8286
20251007,8,35,28,0.8
20251008,8,35,30,0.8571
20251009,8,35,30,0.8571
20251010,8,35,26,0.7429
20251011,8,35,24,0.6857
20251012,8,35,27,0.7714
20251013,8,35,31,0.8857
20251014,8,35,31,0.8857
20251015,8,35,28,0.8
20251016,8,35,28,0.8
20251017,8,35,29,0.8286
20251018,8,35,20,0.5714
20251019,8,35,21,0.6
20251020,8,35,29,0.8286
20251021,8,35,23,0.6571
